type_name,type_id,lon,lat,temperature_c,precipitation_mm,relative_humidity,wind_speed_ms,solar_radiation
Forest fire,3,131.7467,59.6371,20.12,0.02,65.02,0.03,7.38
Forest fire,3,131.8215,59.6515,20.12,0.02,65.02,0.03,7.38
Forest fire,3,131.6589,59.5696,20.12,0.02,65.02,0.03,7.38
Forest fire,3,131.7126,59.5413,20.12,0.02,65.02,0.03,7.38
Forest fire,3,131.8774,59.3352,20.12,0.02,65.02,0.03,7.38
Forest fire,3,132.4205,59.1526,17.85,0.06,76.17,0.17,7.73
Forest fire,3,132.452,59.517,19.32,0.02,65.67,0.06,7.73
Forest fire,3,131.0369,59.366,20.37,0.06,67.12,0.04,7.38
Forest fire,3,130.8366,59.4541,20.81,0.09,67.99,0.01,7.38
Forest fire,3,130.6291,59.4493,20.81,0.09,67.99,0.01,7.38
Forest fire,3,130.6726,59.5101,20.81,0.09,67.99,0.01,7.38
Forest fire,3,130.7158,59.4952,20.81,0.09,67.99,0.01,7.38
Forest fire,3,130.5873,59.5738,20.81,0.09,67.99,0.01,7.38
Forest fire,3,130.4464,59.5234,20.81,0.09,67.99,0.01,7.38
Forest fire,3,130.4411,59.4887,20.81,0.09,67.99,0.01,7.38
Forest fire,3,130.5062,59.4664,20.81,0.09,67.99,0.01,7.38
Forest fire,3,130.8484,59.3132,20.81,0.09,67.99,0.01,7.38
Forest fire,3,130.917,59.3338,20.81,0.09,67.99,0.01,7.38
Forest fire,3,130.984,59.3363,20.37,0.06,67.12,0.04,7.38
Forest fire,3,130.4415,59.766,20.82,0.02,64.3,0.0,7.38
Forest fire,3,130.6925,60.2735,20.97,0.01,60.61,0.0,7.5
Forest fire,3,130.783,60.3403,20.97,0.01,60.61,0.0,7.5
Forest fire,3,129.4789,60.9217,22.94,0.01,58.06,0.08,6.45
Forest fire,3,129.6943,60.9132,22.23,0.0,56.86,0.0,6.45
Forest fire,3,129.6483,60.9383,22.94,0.01,58.06,0.08,6.45
Forest fire,3,129.8246,60.9864,22.23,0.0,56.86,0.0,6.45
Forest fire,3,129.9188,60.9915,22.23,0.0,56.86,0.0,6.45
Forest fire,3,129.9059,60.9627,22.23,0.0,56.86,0.0,6.45
Forest fire,3,132.4881,61.0333,19.83,0.02,57.93,0.01,7.13
Forest fire,3,132.5168,61.0488,19.83,0.02,57.93,0.01,7.13
Forest fire,3,132.5645,61.0236,19.83,0.02,57.93,0.01,7.13
Forest fire,3,132.593,61.0392,19.83,0.02,57.93,0.01,7.13
Forest fire,3,132.4977,61.0129,19.83,0.02,57.93,0.01,7.13
Forest fire,3,132.588,61.1059,19.83,0.02,57.93,0.01,7.13
Forest fire,3,133.5821,60.9743,18.48,0.11,64.63,0.0,7.51
Forest fire,3,133.7856,61.1406,18.48,0.11,64.63,0.0,7.13
Forest fire,3,133.865,61.1708,18.48,0.11,64.63,0.0,7.13
Forest fire,3,133.9659,61.157,18.48,0.11,64.63,0.0,7.13
Forest fire,3,133.9374,61.125,18.48,0.11,64.63,0.0,7.13
Forest fire,3,133.994,61.0867,18.48,0.11,64.63,0.0,7.13
Forest fire,3,134.0932,61.0548,18.32,0.07,66.2,0.04,6.69
Forest fire,3,134.1315,61.1198,18.32,0.07,66.2,0.04,6.69
Forest fire,3,134.1912,61.121,18.32,0.07,66.2,0.04,6.69
Forest fire,3,134.2133,61.2138,18.32,0.07,66.2,0.04,6.69
Forest fire,3,134.2198,61.2481,18.32,0.07,66.2,0.04,6.69
Forest fire,3,134.2012,61.2839,18.51,0.04,64.82,0.09,6.69
Forest fire,3,134.0604,61.2568,18.61,0.04,62.57,0.0,6.69
Forest fire,3,134.2916,61.1961,18.32,0.07,66.2,0.04,6.69
Forest fire,3,134.5462,61.2166,18.32,0.07,66.2,0.04,6.69
Forest fire,3,134.6222,61.1868,18.32,0.07,66.2,0.04,6.69
Forest fire,3,134.7676,61.1925,18.25,0.03,67.57,0.1,6.69
Forest fire,3,134.768,61.2417,18.25,0.03,67.57,0.1,6.69
Forest fire,3,134.8387,61.25,18.57,0.03,67.32,0.29,6.69
Forest fire,3,134.7769,61.2778,18.57,0.03,67.32,0.29,6.69
Forest fire,3,134.9132,61.2753,18.57,0.03,67.32,0.29,6.69
Forest fire,3,134.8728,61.3754,18.57,0.03,67.32,0.29,6.69
Forest fire,3,134.6519,61.4353,18.51,0.04,64.82,0.09,6.69
Forest fire,3,134.3752,61.4006,18.51,0.04,64.82,0.09,6.69
Forest fire,3,134.4899,61.2705,18.51,0.04,64.82,0.09,6.69
Forest fire,3,134.0811,60.9376,18.32,0.07,66.2,0.04,7.31
Forest fire,3,133.9349,60.736,18.57,0.07,64.83,0.04,7.51
Forest fire,3,133.9921,60.7209,18.57,0.07,64.83,0.04,7.51
Forest fire,3,134.4318,60.7387,18.54,0.11,67.25,0.24,7.31
Forest fire,3,133.9762,61.5812,18.61,0.04,62.57,0.0,7.13
Forest fire,3,133.9953,61.6414,18.61,0.04,62.57,0.0,7.13
Forest fire,3,133.9145,61.6891,18.61,0.04,62.57,0.0,7.13
Forest fire,3,133.5807,61.6683,18.61,0.04,62.57,0.0,7.13
Forest fire,3,133.5579,61.6284,18.61,0.04,62.57,0.0,7.13
Forest fire,3,133.6482,61.5841,18.61,0.04,62.57,0.0,7.13
Forest fire,3,134.8423,62.412,19.77,0.01,63.08,0.39,6.45
Forest fire,3,135.5094,62.7682,19.76,0.0,65.26,0.21,6.45
Forest fire,3,135.4808,62.8195,19.76,0.0,65.26,0.21,6.45
Forest fire,3,135.8287,62.9971,19.76,0.0,65.26,0.21,6.45
Forest fire,3,133.2664,62.7779,20.45,0.01,58.13,0.16,6.86
Forest fire,3,133.1129,62.779,20.45,0.01,58.13,0.16,6.86
Forest fire,3,133.0992,62.8497,20.45,0.01,58.13,0.16,6.86
Forest fire,3,133.2034,62.8584,20.45,0.01,58.13,0.16,6.86
Forest fire,3,132.874,62.7569,20.45,0.01,58.13,0.16,6.86
Forest fire,3,132.8644,62.726,20.32,0.0,55.39,0.0,6.86
Forest fire,3,132.7704,62.7499,20.38,0.0,55.14,0.0,6.86
Forest fire,3,132.7702,62.7694,20.73,0.0,55.83,0.06,6.86
Forest fire,3,132.7767,62.818,20.73,0.0,55.83,0.06,6.86
Forest fire,3,132.6365,62.7547,20.73,0.0,55.83,0.06,6.86
Forest fire,3,132.4038,62.3682,20.38,0.0,55.14,0.0,6.86
Forest fire,3,131.1892,63.1794,21.59,0.0,52.77,0.19,5.76
Forest fire,3,132.5815,63.4235,19.24,0.0,65.27,0.18,6.22
Forest fire,3,132.5645,63.455,19.24,0.0,65.27,0.18,6.22
Forest fire,3,132.5484,63.4887,19.24,0.0,65.27,0.18,6.22
Forest fire,3,132.7383,63.4742,19.24,0.0,65.27,0.18,6.22
Forest fire,3,132.8145,63.4456,19.17,0.0,66.02,0.22,6.22
Forest fire,3,132.8684,63.4392,19.17,0.0,66.02,0.22,6.22
Forest fire,3,132.7051,63.378,19.24,0.0,65.27,0.18,6.22
Forest fire,3,132.6334,63.4126,19.24,0.0,65.27,0.18,6.22
Forest fire,3,132.1538,64.0786,15.95,0.0,77.66,1.71,6.27
Forest fire,3,132.2481,64.0883,15.02,0.0,80.71,1.52,6.27
Forest fire,3,129.9731,64.0689,16.75,3.08,78.39,0.34,3.77
Forest fire,3,129.6171,62.5358,23.63,0.09,52.78,0.21,5.2
Forest fire,3,128.9422,59.894,23.47,0.02,64.69,0.0,6.84
Forest fire,3,130.9643,57.1866,18.78,0.39,79.1,0.48,7.69
Forest fire,3,131.0209,57.1744,18.78,0.39,79.1,0.48,7.69
Forest fire,3,136.551,60.2075,16.38,0.04,73.78,0.04,7.88
Forest fire,3,136.5852,60.2003,15.59,0.09,74.17,0.11,7.88
Forest fire,3,132.7185,63.473,19.24,0.0,65.27,0.18,6.22
Forest fire,3,132.5619,63.4165,19.24,0.0,65.27,0.18,6.22
Forest fire,3,132.7141,63.3755,19.24,0.0,65.27,0.18,6.22
Forest fire,3,132.8576,63.4383,19.17,0.0,66.02,0.22,6.22
Forest fire,3,132.6021,62.8247,20.73,0.0,55.83,0.06,6.86
Forest fire,3,132.735,62.8159,20.73,0.0,55.83,0.06,6.86
Forest fire,3,132.6324,62.7505,20.73,0.0,55.83,0.06,6.86
Forest fire,3,132.7465,62.7428,20.38,0.0,55.14,0.0,6.86
Forest fire,3,132.8607,62.7296,20.32,0.0,55.39,0.0,6.86
Forest fire,3,133.1162,62.7699,20.45,0.01,58.13,0.16,6.86
Forest fire,3,133.0843,62.8444,20.45,0.01,58.13,0.16,6.86
Forest fire,3,132.3997,62.3749,20.38,0.0,55.14,0.0,6.86
Forest fire,3,134.8471,62.4155,19.77,0.01,63.08,0.39,6.45
Forest fire,3,135.9176,62.513,19.75,0.0,63.58,0.26,6.45
Forest fire,3,136.0722,62.5116,19.86,0.0,63.46,0.26,7.49
Forest fire,3,135.88,62.433,19.75,0.0,63.58,0.26,6.45
Forest fire,3,135.2364,62.1542,19.53,0.0,61.49,0.1,6.45
Forest fire,3,135.5222,62.1277,18.92,0.0,65.55,0.12,6.45
Forest fire,3,135.6175,62.1176,18.92,0.0,65.55,0.12,6.45
Forest fire,3,135.7242,62.0622,18.92,0.0,65.55,0.12,6.45
Forest fire,3,135.6221,62.0154,18.92,0.0,65.55,0.12,6.45
Forest fire,3,135.5423,61.9797,18.92,0.0,65.55,0.12,6.69
Forest fire,3,135.4632,61.9101,18.92,0.0,65.55,0.12,6.69
Forest fire,3,135.6316,61.8746,18.92,0.0,65.55,0.12,6.69
Forest fire,3,135.5615,61.8291,18.92,0.0,65.55,0.12,6.69
Forest fire,3,135.8412,61.8696,18.92,0.0,65.55,0.12,6.69
Forest fire,3,135.49,61.7207,18.02,0.02,69.66,0.23,6.69
Forest fire,3,135.2931,61.9315,19.53,0.0,61.49,0.1,6.69
Forest fire,3,135.2529,61.9453,19.53,0.0,61.49,0.1,6.69
Forest fire,3,135.2477,61.982,19.53,0.0,61.49,0.1,6.69
Forest fire,3,135.2545,62.0114,19.53,0.0,61.49,0.1,6.45
Forest fire,3,134.0124,61.6374,18.61,0.04,62.57,0.0,6.69
Forest fire,3,133.9602,61.5757,18.61,0.04,62.57,0.0,7.13
Forest fire,3,133.8245,61.4924,18.61,0.04,62.57,0.0,7.13
Forest fire,3,133.7539,61.5219,18.61,0.04,62.57,0.0,7.13
Forest fire,3,133.71,61.5548,18.61,0.04,62.57,0.0,7.13
Forest fire,3,133.8966,61.6881,18.61,0.04,62.57,0.0,7.13
Forest fire,3,134.6445,61.4318,18.51,0.04,64.82,0.09,6.69
Forest fire,3,134.469,61.2747,18.51,0.04,64.82,0.09,6.69
Forest fire,3,134.2856,61.1779,18.32,0.07,66.2,0.04,6.69
Forest fire,3,134.0678,61.0633,18.32,0.07,66.2,0.04,6.69
Forest fire,3,134.0706,60.9248,18.32,0.07,66.2,0.04,7.31
Forest fire,3,133.891,60.7568,18.48,0.11,64.63,0.0,7.51
Forest fire,3,133.9191,60.6873,18.57,0.07,64.83,0.04,7.51
Forest fire,3,132.6557,60.3981,19.41,0.02,60.31,0.0,7.51
Forest fire,3,132.4699,60.4629,19.41,0.02,60.31,0.0,7.51
Forest fire,3,132.3534,60.4861,19.41,0.02,60.31,0.0,7.51
Forest fire,3,132.2859,60.4098,19.41,0.02,60.31,0.0,7.51
Forest fire,3,132.5515,60.2532,19.41,0.02,60.31,0.0,7.51
Forest fire,3,132.584,60.2272,18.91,0.07,64.88,0.05,7.51
Forest fire,3,131.9231,59.8849,19.48,0.04,63.75,0.0,7.38
Forest fire,3,131.8863,59.8128,19.48,0.04,63.75,0.0,7.38
Forest fire,3,132.0156,59.8154,19.48,0.04,63.75,0.0,7.73
Forest fire,3,131.6686,59.6823,20.12,0.02,65.02,0.03,7.38
Forest fire,3,131.0464,59.4057,20.37,0.06,67.12,0.04,7.38
Forest fire,3,130.797,59.432,20.81,0.09,67.99,0.01,7.38
Forest fire,3,130.5697,59.4304,20.81,0.09,67.99,0.01,7.38
Forest fire,3,130.597,59.4802,20.81,0.09,67.99,0.01,7.38
Forest fire,3,132.8135,59.9102,18.82,0.03,65.05,0.12,7.73
Forest fire,3,132.9679,59.8334,18.82,0.03,65.05,0.12,7.73
Forest fire,3,133.1207,59.8524,18.82,0.03,65.05,0.12,7.73
Forest fire,3,133.0867,59.7382,18.33,0.02,68.19,0.11,7.73
Forest fire,3,132.8703,59.6036,18.33,0.02,68.19,0.11,7.73
Forest fire,3,133.2117,59.5926,18.33,0.02,68.19,0.11,7.73
Forest fire,3,134.8336,59.8969,17.93,0.05,70.77,0.18,7.86
Forest fire,3,135.6974,60.322,17.99,0.02,69.91,0.11,7.31
Forest fire,3,135.6716,60.4778,17.99,0.02,69.91,0.11,7.31
Forest fire,3,135.3015,60.4092,18.45,0.05,68.24,0.27,7.31
Forest fire,3,135.3467,60.335,17.99,0.02,69.91,0.11,7.31
Forest fire,3,135.846,60.6844,17.99,0.02,69.91,0.11,7.31
Forest fire,3,135.7921,60.7845,17.53,0.02,71.35,0.12,7.31
Forest fire,3,135.4315,60.7595,17.53,0.02,71.35,0.12,7.31
Forest fire,3,135.4702,60.8747,17.53,0.02,71.35,0.12,7.31
Forest fire,3,135.4391,60.969,17.53,0.02,71.35,0.12,7.31
Forest fire,3,135.3052,61.0818,18.25,0.03,67.57,0.1,6.69
Forest fire,3,135.2774,61.1252,18.25,0.03,67.57,0.1,6.69
Forest fire,3,135.3287,61.2376,17.53,0.02,71.35,0.12,6.69
Forest fire,3,135.6256,61.3212,18.02,0.02,69.66,0.23,6.69
Forest fire,3,135.546,61.21,17.53,0.02,71.35,0.12,6.69
Forest fire,3,134.7583,61.1902,18.25,0.03,67.57,0.1,6.69
Forest fire,3,134.6132,61.1834,18.32,0.07,66.2,0.04,6.69
Forest fire,3,134.9294,61.3098,18.57,0.03,67.32,0.29,6.69
Forest fire,3,134.8414,61.3862,18.57,0.03,67.32,0.29,6.69
Forest fire,3,134.8044,61.414,18.57,0.03,67.32,0.29,6.69
Forest fire,3,133.7728,61.1408,18.48,0.11,64.63,0.0,7.13
Forest fire,3,130.6595,60.2706,20.97,0.01,60.61,0.0,7.5
Forest fire,3,129.6063,60.8643,22.94,0.01,58.06,0.08,6.45
Forest fire,3,129.4716,60.9242,22.94,0.01,58.06,0.08,6.45
Forest fire,3,129.6209,62.5352,23.63,0.09,52.78,0.21,5.2
Forest fire,3,135.371,62.8205,19.76,0.0,65.26,0.21,6.45
Forest fire,3,135.8119,62.994,19.76,0.0,65.26,0.21,6.45
Forest fire,3,138.0259,62.2776,16.09,0.0,70.3,0.78,7.62
Forest fire,3,133.8665,60.3583,18.57,0.07,64.83,0.04,7.51
Forest fire,3,133.3571,60.1398,18.82,0.03,65.05,0.12,7.51
Forest fire,3,133.4266,60.0896,18.82,0.03,65.05,0.12,7.51
Forest fire,3,133.5255,60.0687,18.81,0.01,65.51,0.14,7.51
Forest fire,3,133.279,60.182,18.82,0.03,65.05,0.12,7.51
Forest fire,3,132.9024,60.0257,18.82,0.03,65.05,0.12,7.51
Forest fire,3,134.1662,60.237,18.29,0.06,68.89,0.2,7.31
Forest fire,3,134.2529,60.2927,18.54,0.11,67.25,0.24,7.31
Forest fire,3,136.5556,60.207,16.38,0.04,73.78,0.04,7.88
Forest fire,3,140.823,63.8564,15.75,0.0,72.46,1.65,6.78
Forest fire,3,141.5484,63.9372,16.63,0.0,68.65,1.27,6.78
Forest fire,3,142.5973,63.677,19.08,0.0,52.6,0.54,7.1
Forest fire,3,142.9607,63.7425,18.23,0.0,53.48,0.56,7.1
Forest fire,3,142.7896,64.0249,17.17,0.0,63.78,1.14,6.07
Forest fire,3,142.8141,64.0493,17.41,0.0,58.45,1.11,6.07
Forest fire,3,143.3113,64.1926,17.41,0.0,58.45,1.11,6.07
Forest fire,3,95.8362,58.9671,13.68,0.97,79.56,0.08,6.01
Forest fire,3,95.4835,59.0564,13.68,0.97,79.56,0.08,4.69
Forest fire,3,123.969,57.2955,21.01,2.0,77.71,0.36,4.5
Forest fire,3,129.8188,58.2227,18.98,0.66,80.98,1.13,6.6
Forest fire,3,131.0102,57.1738,18.78,0.39,79.1,0.48,7.69
Natural fire,4,131.0595,52.4428,21.55,1.77,75.97,0.0,5.66
Natural fire,4,131.0818,52.424,21.55,1.77,75.97,0.0,5.66
Natural fire,4,131.0929,52.3838,21.55,1.77,75.97,0.0,5.66
Forest fire,3,131.6188,52.3197,20.42,2.03,74.39,0.01,5.66
Forest fire,3,131.649,52.3759,20.42,2.03,74.39,0.01,5.66
Forest fire,3,131.6888,52.2692,20.42,2.03,74.39,0.01,5.66
Forest fire,3,131.7956,52.2409,19.27,3.24,77.19,0.06,5.66
Natural fire,4,131.9045,52.2586,20.42,2.03,74.39,0.01,5.66
Natural fire,4,131.9641,52.304,20.42,2.03,74.39,0.01,5.66
Natural fire,4,131.9632,52.3943,20.42,2.03,74.39,0.01,5.66
Forest fire,3,132.7982,50.9732,20.27,4.71,74.83,0.12,2.72
Forest fire,3,132.8189,50.9475,19.77,4.31,73.69,0.05,2.72
Forest fire,3,132.8863,50.9408,19.77,4.31,73.69,0.05,2.72
Forest fire,3,132.8628,50.9089,19.77,4.31,73.69,0.05,2.72
Forest fire,3,127.1885,61.0529,23.91,2.19,71.39,0.18,5.4
Forest fire,3,127.0555,60.9046,23.89,2.67,75.16,0.25,5.34
Forest fire,3,127.1145,60.8841,23.89,2.67,75.16,0.25,5.34
Forest fire,3,127.1521,60.89,23.89,2.67,75.16,0.25,5.34
Forest fire,3,127.2196,60.8575,23.91,2.19,71.39,0.18,5.34
Forest fire,3,127.1331,60.8492,23.89,2.67,75.16,0.25,5.34
Forest fire,3,128.9552,60.6445,22.59,0.21,65.48,0.0,6.45
Forest fire,3,129.4478,60.9108,22.94,0.01,58.06,0.08,6.45
Forest fire,3,129.6421,60.9338,22.94,0.01,58.06,0.08,6.45
Forest fire,3,129.8667,61.0012,22.23,0.0,56.86,0.0,5.42
Forest fire,3,129.8879,60.9525,22.23,0.0,56.86,0.0,6.45
Forest fire,3,130.7663,60.3357,20.97,0.01,60.61,0.0,7.5
Forest fire,3,130.7373,60.2419,20.82,0.02,64.3,0.0,7.5
Forest fire,3,130.4367,59.7622,20.82,0.02,64.3,0.0,7.38
Forest fire,3,130.5892,59.5789,20.81,0.09,67.99,0.01,7.38
Forest fire,3,130.4327,59.5275,20.81,0.09,67.99,0.01,7.38
Forest fire,3,130.441,59.5181,20.81,0.09,67.99,0.01,7.38
Forest fire,3,130.4318,59.4869,20.81,0.09,67.99,0.01,7.38
Forest fire,3,130.4963,59.4632,20.81,0.09,67.99,0.01,7.38
Forest fire,3,130.6164,59.4477,20.81,0.09,67.99,0.01,7.38
Forest fire,3,130.6801,59.5022,20.81,0.09,67.99,0.01,7.38
Forest fire,3,130.8225,59.4445,20.81,0.09,67.99,0.01,7.38
Forest fire,3,131.0178,59.4123,20.37,0.06,67.12,0.04,7.38
Forest fire,3,130.9741,59.3278,20.37,0.06,67.12,0.04,7.38
Forest fire,3,130.8489,59.3051,20.81,0.09,67.99,0.01,7.38
Forest fire,3,131.6598,59.5661,20.12,0.02,65.02,0.03,7.38
Forest fire,3,131.7143,59.5367,20.12,0.02,65.02,0.03,7.38
Forest fire,3,131.7561,59.6329,20.12,0.02,65.02,0.03,7.38
Forest fire,3,131.6941,59.6913,20.12,0.02,65.02,0.03,7.38
Forest fire,3,131.8141,59.6677,20.12,0.02,65.02,0.03,7.38
Forest fire,3,132.0293,59.769,19.48,0.04,63.75,0.0,7.73
Forest fire,3,131.9036,59.8425,19.48,0.04,63.75,0.0,7.38
Forest fire,3,132.0653,59.8644,19.48,0.04,63.75,0.0,7.73
Forest fire,3,132.0556,59.8856,19.48,0.04,63.75,0.0,7.73
Forest fire,3,132.0359,59.9051,19.48,0.04,63.75,0.0,7.73
Forest fire,3,132.6551,59.836,18.91,0.07,64.88,0.05,7.73
Forest fire,3,132.7058,59.8403,18.91,0.07,64.88,0.05,7.73
Forest fire,3,132.7894,59.904,18.91,0.07,64.88,0.05,7.73
Forest fire,3,133.1977,59.8145,18.82,0.03,65.05,0.12,7.73
Forest fire,3,132.9972,59.6212,18.33,0.02,68.19,0.11,7.73
Forest fire,3,133.1968,59.5892,18.33,0.02,68.19,0.11,7.73
Forest fire,3,133.3381,59.6106,18.33,0.02,68.19,0.11,7.73
Forest fire,3,133.2591,59.6404,18.33,0.02,68.19,0.11,7.73
Forest fire,3,132.4524,59.5189,19.32,0.02,65.67,0.06,7.73
Forest fire,3,131.8848,59.3329,20.12,0.02,65.02,0.03,7.38
Forest fire,3,132.4146,59.1506,17.85,0.06,76.17,0.17,7.73
Forest fire,3,132.3613,59.0748,17.85,0.06,76.17,0.17,7.73
Forest fire,3,132.9654,60.0067,18.82,0.03,65.05,0.12,7.51
Forest fire,3,132.9092,60.0329,18.82,0.03,65.05,0.12,7.51
Forest fire,3,133.3983,60.1058,18.82,0.03,65.05,0.12,7.51
Forest fire,3,133.2685,60.1875,18.82,0.03,65.05,0.12,7.51
Forest fire,3,133.538,60.0771,18.81,0.01,65.51,0.14,7.51
Forest fire,3,133.8832,60.3248,18.57,0.07,64.83,0.04,7.51
Forest fire,3,133.9763,60.403,18.57,0.07,64.83,0.04,7.51
Forest fire,3,134.1412,60.3714,18.54,0.11,67.25,0.24,7.31
Forest fire,3,134.1554,60.2462,18.29,0.06,68.89,0.2,7.31
Forest fire,3,133.5765,60.3963,18.57,0.07,64.83,0.04,7.51
Forest fire,3,133.4746,60.3953,18.57,0.07,64.83,0.04,7.51
Forest fire,3,133.3754,60.3505,18.98,0.01,61.24,0.0,7.51
Forest fire,3,132.6365,60.3545,19.41,0.02,60.31,0.0,7.51
Forest fire,3,132.6726,60.3837,19.41,0.02,60.31,0.0,7.51
Forest fire,3,132.6599,60.4199,19.41,0.02,60.31,0.0,7.51
Forest fire,3,132.5911,60.4549,19.41,0.02,60.31,0.0,7.51
Forest fire,3,132.4883,60.4705,19.41,0.02,60.31,0.0,7.51
Forest fire,3,132.2891,60.4192,19.41,0.02,60.31,0.0,7.51
Forest fire,3,132.6174,60.331,19.41,0.02,60.31,0.0,7.51
Forest fire,3,132.5282,60.2115,18.91,0.07,64.88,0.05,7.51
Forest fire,3,132.4513,60.205,18.91,0.07,64.88,0.05,7.51
Forest fire,3,133.9278,60.6953,18.57,0.07,64.83,0.04,7.51
Forest fire,3,133.904,60.7603,18.48,0.11,64.63,0.0,7.51
Forest fire,3,134.0767,60.9319,18.32,0.07,66.2,0.04,7.31
Forest fire,3,134.151,61.1167,18.32,0.07,66.2,0.04,6.69
Forest fire,3,134.2618,61.1705,18.32,0.07,66.2,0.04,6.69
Forest fire,3,134.2708,61.1946,18.32,0.07,66.2,0.04,6.69
Forest fire,3,134.219,61.2184,18.32,0.07,66.2,0.04,6.69
Forest fire,3,134.2088,61.2701,18.51,0.04,64.82,0.09,6.69
Forest fire,3,134.0545,61.2478,18.48,0.11,64.63,0.0,6.69
Forest fire,3,133.8643,61.166,18.48,0.11,64.63,0.0,7.13
Forest fire,3,133.763,61.1426,18.48,0.11,64.63,0.0,7.13
Forest fire,3,133.9243,61.1251,18.48,0.11,64.63,0.0,7.13
Forest fire,3,134.4693,61.2766,18.51,0.04,64.82,0.09,6.69
Forest fire,3,134.747,61.2059,18.25,0.03,67.57,0.1,6.69
Forest fire,3,134.6473,61.4384,18.51,0.04,64.82,0.09,6.69
Forest fire,3,134.8578,61.3832,18.57,0.03,67.32,0.29,6.69
Forest fire,3,134.8656,61.3522,18.57,0.03,67.32,0.29,6.69
Forest fire,3,134.9186,61.2988,18.57,0.03,67.32,0.29,6.69
Forest fire,3,135.3327,61.116,17.53,0.02,71.35,0.12,6.69
Forest fire,3,135.2755,61.0795,18.25,0.03,67.57,0.1,6.69
Forest fire,3,135.5226,60.9138,17.53,0.02,71.35,0.12,7.31
Forest fire,3,135.4303,60.7593,17.53,0.02,71.35,0.12,7.31
Forest fire,3,135.8152,60.7112,17.99,0.02,69.91,0.11,7.31
Forest fire,3,135.6961,60.4701,17.99,0.02,69.91,0.11,7.31
Forest fire,3,135.6873,60.3355,17.99,0.02,69.91,0.11,7.31
Forest fire,3,135.3282,60.3795,17.99,0.02,69.91,0.11,7.31
Forest fire,3,136.5677,60.2033,15.59,0.09,74.17,0.11,7.88
Forest fire,3,134.78,60.0073,17.93,0.05,70.77,0.18,7.31
Forest fire,3,134.6929,59.9909,17.93,0.05,70.77,0.18,7.86
Forest fire,3,134.8178,59.9043,17.93,0.05,70.77,0.18,7.86
Forest fire,3,134.8034,59.8516,17.93,0.05,70.77,0.18,7.86
Forest fire,3,135.551,61.2122,17.53,0.02,71.35,0.12,6.69
Forest fire,3,135.3275,61.2387,17.53,0.02,71.35,0.12,6.69
Forest fire,3,135.6331,61.3271,18.02,0.02,69.66,0.23,6.69
Forest fire,3,133.8896,61.5245,18.61,0.04,62.57,0.0,7.13
Forest fire,3,133.819,61.4952,18.61,0.04,62.57,0.0,7.13
Forest fire,3,133.7322,61.542,18.61,0.04,62.57,0.0,7.13
Forest fire,3,133.6565,61.5821,18.61,0.04,62.57,0.0,7.13
Forest fire,3,133.5627,61.626,18.61,0.04,62.57,0.0,7.13
Forest fire,3,133.5804,61.6664,18.61,0.04,62.57,0.0,7.13
Forest fire,3,133.9095,61.6894,18.61,0.04,62.57,0.0,7.13
Forest fire,3,134.0064,61.6429,18.61,0.04,62.57,0.0,6.69
Forest fire,3,134.0212,61.5984,18.61,0.04,62.57,0.0,6.69
Forest fire,3,133.9241,61.5621,18.61,0.04,62.57,0.0,7.13
Forest fire,3,135.4364,61.7412,18.02,0.02,69.66,0.23,6.69
Forest fire,3,135.5606,61.83,18.92,0.0,65.55,0.12,6.69
Forest fire,3,135.6151,61.8744,18.92,0.0,65.55,0.12,6.69
Forest fire,3,135.8614,61.8411,18.92,0.0,65.55,0.12,6.69
Forest fire,3,135.415,61.9231,18.92,0.0,65.55,0.12,6.69
Forest fire,3,135.55,61.9774,18.92,0.0,65.55,0.12,6.69
Forest fire,3,135.6152,62.0184,18.92,0.0,65.55,0.12,6.45
Forest fire,3,135.6685,62.0761,18.92,0.0,65.55,0.12,6.45
Forest fire,3,135.1823,62.1131,19.53,0.0,61.49,0.1,6.45
Forest fire,3,135.2436,62.0012,19.53,0.0,61.49,0.1,6.45
Forest fire,3,134.8251,62.4142,19.77,0.01,63.08,0.39,6.45
Forest fire,3,135.8736,62.4925,19.75,0.0,63.58,0.26,6.45
Forest fire,3,135.5247,62.7694,19.76,0.0,65.26,0.21,6.45
Forest fire,3,135.4485,62.8234,19.76,0.0,65.26,0.21,6.45
Forest fire,3,133.1066,62.778,20.45,0.01,58.13,0.16,6.86
Forest fire,3,133.0746,62.8563,20.45,0.01,58.13,0.16,6.86
Forest fire,3,132.8549,62.7552,20.45,0.01,58.13,0.16,6.86
Forest fire,3,132.7598,62.7528,20.73,0.0,55.83,0.06,6.86
Forest fire,3,132.6134,62.7535,20.73,0.0,55.83,0.06,6.86
Forest fire,3,132.8531,62.7253,20.32,0.0,55.39,0.0,6.86
Forest fire,3,132.7333,62.8176,20.73,0.0,55.83,0.06,6.86
Forest fire,3,132.3896,62.3691,20.38,0.0,55.14,0.0,6.86
Forest fire,3,131.2168,63.1735,21.59,0.0,52.77,0.19,5.76
Forest fire,3,132.556,63.4286,19.24,0.0,65.27,0.18,6.22
Forest fire,3,132.5904,63.493,19.24,0.0,65.27,0.18,6.22
Forest fire,3,132.8022,63.4361,19.24,0.0,65.27,0.18,6.22
Forest fire,3,132.8677,63.4407,19.17,0.0,66.02,0.22,6.22
Forest fire,3,132.6908,63.382,19.24,0.0,65.27,0.18,6.22
